Car,Datetime,Id,Capacity,City,Country,Address,route_id,latitudine,longitudine
SB-30-SOM,2024-10-15 07:15:24+00:00,3X5QFQ,120L,Sibiu,Romania,Strada Rampa Ștefan cel Mare 8,2,,
SB-30-SOM,2024-10-15 07:15:26+00:00,3SWQ2K,120L,Sibiu,Romania,Strada Semaforului 2,2,45.7835528,24.1697854
SB-30-SOM,2024-10-15 07:16:32+00:00,EXYR,120L,Sibiu,Romania,Strada Rampa Ștefan cel Mare 10,2,,
SB-30-SOM,2024-10-15 07:18:26+00:00,JGB3U2,1.100L,Sibiu,Romania,Strada Rampa Ștefan cel Mare FN,2,,
SB-30-SOM,2024-10-15 07:23:42+00:00,ECGQHK,240L,Sibiu,Romania,Strada Ștefan cel Mare 74,2,45.7896656,24.1680278
SB-30-SOM,2024-10-15 07:32:42+00:00,57CM,120L,Sibiu,Romania,Strada Ștefan cel Mare 119 A,2,45.7895692,24.1734044
SB-30-SOM,2024-10-15 07:33:42+00:00,DKB6,120L,Sibiu,Romania,Strada Ștefan cel Mare 111,2,45.7896328,24.1724971
SB-30-SOM,2024-10-15 07:35:05+00:00,GQCD,120L,Sibiu,Romania,Strada Ștefan cel Mare 99,2,45.7893711,24.1744014
SB-30-SOM,2024-10-15 07:35:06+00:00,BWSI,120L,Sibiu,Romania,Strada Ștefan cel Mare 99,2,45.7893711,24.1744014
SB-30-SOM,2024-10-15 07:35:51+00:00,IEIH,120L,Sibiu,Romania,Strada Ștefan cel Mare 93,2,45.7897594,24.1707299
SB-30-SOM,2024-10-15 07:38:22+00:00,VHIH,120L,Sibiu,Romania,Strada Ștefan cel Mare 77,2,45.7899014,24.1684336
SB-30-SOM,2024-10-15 07:38:57+00:00,EMLY,120L,Sibiu,Romania,Strada Ștefan cel Mare 75,2,45.7899298,24.1682483
SB-30-SOM,2024-10-15 07:39:01+00:00,EP3I,120L,Sibiu,Romania,Strada Ștefan cel Mare 75 B,2,45.7896649,24.178675
SB-30-SOM,2024-10-15 07:39:49+00:00,CODXPK,120L,Sibiu,Romania,Strada Ștefan cel Mare 73,2,45.7899248,24.1680416
SB-30-SOM,2024-10-15 07:41:45+00:00,AUAARV,240L,Sibiu,Romania,Strada Ștefan cel Mare 57 A,2,45.7893711,24.1744014
SB-30-SOM,2024-10-15 07:41:46+00:00,5NWM,120L,Sibiu,Romania,Strada Ștefan cel Mare 59,2,45.7900077,24.1666504
SB-30-SOM,2024-10-15 07:42:24+00:00,H43MHV,120L,Sibiu,Romania,Strada Ștefan cel Mare 55,2,45.7900349,24.1662325
SB-30-SOM,2024-10-15 07:44:30+00:00,62BG,120L,Sibiu,Romania,Strada Balea 37,2,45.7908375,24.163849
SB-30-SOM,2024-10-15 07:44:52+00:00,7PMF,120L,Sibiu,Romania,Strada Diaconul Coresi 2,2,,
SB-30-SOM,2024-10-15 07:45:21+00:00,4PS6,120L,Sibiu,Romania,Strada Diaconul Coresi 2 C,2,,
SB-30-SOM,2024-10-15 07:45:28+00:00,K6XJ,120L,Sibiu,Romania,Strada Diaconul Coresi 3,2,,
SB-30-SOM,2024-10-15 07:45:56+00:00,N2M7,120L,Sibiu,Romania,Strada Diaconul Coresi 4,2,,
SB-30-SOM,2024-10-15 07:46:33+00:00,EFTB,120L,Sibiu,Romania,Strada Axente Sever 37,2,45.7913281,24.1649137
SB-30-SOM,2024-10-15 07:50:38+00:00,CF3L,120L,Sibiu,Romania,Strada Balea 35,2,45.7910074,24.1636668
SB-30-SOM,2024-10-15 07:51:02+00:00,QJNV,120L,Sibiu,Romania,Strada Balea 33,2,45.7911166,24.1635244
SB-30-SOM,2024-10-15 07:52:39+00:00,5XXV2R,120L,Sibiu,Romania,Strada Balea 25,2,45.7917207,24.1629188
SB-30-SOM,2024-10-15 07:54:05+00:00,UQOC,120L,Sibiu,Romania,Strada Balea 19,2,45.7921884,24.162445
SB-30-SOM,2024-10-15 07:56:40+00:00,XI3J,120L,Sibiu,Romania,Strada Balea 11,2,45.7926588,24.161723
SB-30-SOM,2024-10-15 07:57:21+00:00,BPKS,120L,Sibiu,Romania,Strada Balea 7,2,45.7929568,24.1614391
SB-30-SOM,2024-10-15 07:58:02+00:00,ZJBL,120L,Sibiu,Romania,Strada Balea 7,2,45.7929568,24.1614391
SB-30-SOM,2024-10-15 07:58:37+00:00,PZWGRR,120L,Sibiu,Romania,Strada Balea 3,2,45.7931761,24.1611357
SB-30-SOM,2024-10-15 08:02:40+00:00,BVG5KV,1.100L,Sibiu,Romania,Strada Bâlea 8,2,45.7315472,24.3858374
SB-30-SOM,2024-10-15 08:04:28+00:00,EEB7,120L,Sibiu,Romania,Strada Balea 12,2,45.7916996,24.1623549
SB-30-SOM,2024-10-15 08:05:36+00:00,5KKL,120L,Sibiu,Romania,Strada Spartacus 13,2,45.7908255,24.162386
SB-30-SOM,2024-10-15 08:06:04+00:00,AQRN,120L,Sibiu,Romania,Strada Spartacus 13 A,2,45.7908255,24.162386
SB-30-SOM,2024-10-15 08:06:43+00:00,6NINN2,120L,Sibiu,Romania,Strada Spartacus 15,2,45.7908255,24.162386
SB-30-SOM,2024-10-15 08:09:43+00:00,4GKMDN,120L,Sibiu,Romania,Strada Balea 2,2,45.7314042,24.3854922
SB-30-SOM,2024-10-15 08:10:28+00:00,GKP3,120L,Sibiu,Romania,Strada Constantin Noica 2,2,45.7898783,24.1525323
SB-30-SOM,2024-10-15 08:10:30+00:00,QGSO,120L,Sibiu,Romania,Strada Constantin Noica 2,2,45.7898783,24.1525323
SB-30-SOM,2024-10-15 08:11:08+00:00,UTY5,120L,Sibiu,Romania,Strada Constantin Noica 3,2,45.7929869,24.1596219
SB-30-SOM,2024-10-15 08:12:24+00:00,4IPOVU,120L,Sibiu,Romania,Strada Constantin Noica 8,2,45.792954,24.1583762
SB-30-SOM,2024-10-15 08:13:01+00:00,VVM3,120L,Sibiu,Romania,Strada Constantin Noica 10,2,45.793052,24.1582045
SB-30-SOM,2024-10-15 08:14:05+00:00,JLEN,120L,Sibiu,Romania,Strada Constantin Noica 11,2,45.792954,24.1583762
SB-30-SOM,2024-10-15 08:15:15+00:00,DX5X,120L,Sibiu,Romania,Strada Vartopu 6,2,45.7930406,24.1573881
SB-30-SOM,2024-10-15 08:15:25+00:00,DXZE,120L,Sibiu,Romania,Strada Vartopu 1,2,45.7931196,24.1578373
SB-30-SOM,2024-10-15 08:16:24+00:00,PHLC,120L,Sibiu,Romania,Strada Constantin Noica 12,2,45.7911545,24.1545368
SB-30-SOM,2024-10-15 08:18:22+00:00,QMRW,240L,Sibiu,Romania,Strada Constantin Noica 20 A,2,45.792954,24.1583762
SB-30-SOM,2024-10-15 08:19:17+00:00,FU57,120L,Sibiu,Romania,Strada Constantin Noica 23,2,45.7921438,24.1570456
SB-30-SOM,2024-10-15 08:19:33+00:00,7VIZ,120L,Sibiu,Romania,Strada Constantin Noica 18,2,45.792954,24.1583762
SB-30-SOM,2024-10-15 08:19:58+00:00,D7IW,120L,Sibiu,Romania,Strada Constantin Noica 16,2,45.792513,24.1570024
SB-30-SOM,2024-10-15 08:20:02+00:00,HV4N,120L,Sibiu,Romania,Strada Constantin Noica 16,2,45.792513,24.1570024
SB-30-SOM,2024-10-15 08:21:39+00:00,EELK,240L,Sibiu,Romania,Strada Constantin Noica 20,2,45.7921365,24.1559908
SB-30-SOM,2024-10-15 08:22:17+00:00,X6RI,240L,Sibiu,Romania,Strada Constantin Noica 20,2,45.7921365,24.1559908
SB-30-SOM,2024-10-15 08:23:15+00:00,VQ2Y,240L,Sibiu,Romania,Strada Constantin Noica 20,2,45.7921365,24.1559908
SB-30-SOM,2024-10-15 08:23:44+00:00,Q3R2,120L,Sibiu,Romania,Strada Constantin Noica 25,2,45.7916835,24.1563665
SB-30-SOM,2024-10-15 08:23:49+00:00,GLL3,120L,Sibiu,Romania,Strada Constantin Noica 25,2,45.7916835,24.1563665
SB-30-SOM,2024-10-15 08:25:06+00:00,DQ7X,120L,Sibiu,Romania,Strada Constantin Noica 22 A,2,45.792954,24.1583762
SB-30-SOM,2024-10-15 08:25:27+00:00,KZ5DQA,120L,Sibiu,Romania,Strada Constantin Noica 25 A,2,45.791603,24.1560033
SB-30-SOM,2024-10-15 08:25:30+00:00,E5JX,120L,Sibiu,Romania,Strada Constantin Noica 29,2,45.792954,24.1583762
SB-30-SOM,2024-10-15 08:26:35+00:00,FZFR2E,120L,Sibiu,Romania,Strada Constantin Noica 26,2,45.7916493,24.155193
SB-30-SOM,2024-10-15 08:27:27+00:00,DFFQ,120L,Sibiu,Romania,Strada Constantin Noica 33 A,2,45.7902294,24.1525788
SB-30-SOM,2024-10-15 08:27:53+00:00,XSDX,120L,Sibiu,Romania,Strada Constantin Noica 33,2,45.7912566,24.1555337
SB-30-SOM,2024-10-15 08:28:03+00:00,DDMJ,120L,Sibiu,Romania,Strada Constantin Noica 33 C,2,45.7912566,24.1555337
SB-30-SOM,2024-10-15 08:29:51+00:00,KOT4,120L,Sibiu,Romania,Strada Constantin Noica 33 C,2,45.7912566,24.1555337
SB-30-SOM,2024-10-15 08:29:54+00:00,MG73,120L,Sibiu,Romania,Strada Constantin Noica 37,2,45.7911865,24.1551256
SB-30-SOM,2024-10-15 08:30:25+00:00,GCGR,120L,Sibiu,Romania,Strada Constantin Noica 39,2,45.7910336,24.1549391
SB-30-SOM,2024-10-15 08:31:14+00:00,D4FX,120L,Sibiu,Romania,Strada Constantin Noica 43,2,45.7908163,24.1543192
SB-30-SOM,2024-10-15 08:31:46+00:00,V7GD,120L,Sibiu,Romania,Strada Constantin Noica 36,2,45.7912766,24.154236
SB-30-SOM,2024-10-15 08:32:22+00:00,LTYP,120L,Sibiu,Romania,Strada Constantin Noica 43 A,2,45.792954,24.1583762
SB-30-SOM,2024-10-15 08:32:24+00:00,EJU3,120L,Sibiu,Romania,Strada Constantin Noica 45,2,45.7906914,24.1540931
SB-30-SOM,2024-10-15 08:33:09+00:00,VT3W,120L,Sibiu,Romania,Strada Constantin Noica 47,2,45.7906026,24.1539051
SB-30-SOM,2024-10-15 08:33:24+00:00,T7XK,120L,Sibiu,Romania,Strada Constantin Noica 42,2,45.7908534,24.153346
SB-30-SOM,2024-10-15 08:34:12+00:00,NAV7,120L,Sibiu,Romania,Strada Constantin Noica 44 A,2,45.7902294,24.1525788
SB-30-SOM,2024-10-15 08:34:14+00:00,LSZK,120L,Sibiu,Romania,Strada Constantin Noica 44,2,45.7907251,24.1530677
SB-30-SOM,2024-10-15 08:34:37+00:00,ZCAOHD,120L,Sibiu,Romania,Strada Revoluției 1,2,45.7899776,24.153085
SB-30-SOM,2024-10-15 08:35:54+00:00,3ROR,120L,Sibiu,Romania,Strada Constantin Noica 53,2,45.7902361,24.1528671
SB-30-SOM,2024-10-15 08:36:36+00:00,GGJR,120L,Sibiu,Romania,Strada Constantin Noica 48,2,45.792954,24.1583762
SB-30-SOM,2024-10-15 08:37:24+00:00,DHVY,120L,Sibiu,Romania,Strada Berăriei 13,2,45.7905882,24.1523761
SB-30-SOM,2024-10-15 08:38:16+00:00,Z3Q6ZS,120L,Sibiu,Romania,Strada Dobrun 10,2,45.7906816,24.1521038
SB-30-SOM,2024-10-15 08:38:47+00:00,L7HU,120L,Sibiu,Romania,Strada Revoluției 5,2,45.789198,24.1557738
SB-30-SOM,2024-10-15 08:39:50+00:00,I5QG,120L,Sibiu,Romania,Strada Dobrun 8 A,2,45.7906136,24.1519688
SB-30-SOM,2024-10-15 08:40:22+00:00,FUQBCW,120L,Sibiu,Romania,Strada Dobrun 4,2,45.7903471,24.1514874
SB-30-SOM,2024-10-15 08:41:01+00:00,D3OBAA,240L,Sibiu,Romania,Strada Constantin Noica 60,2,45.7899704,24.1511472
SB-30-SOM,2024-10-15 08:43:54+00:00,GPBCWR,120L,Sibiu,Romania,Strada Piața Unirii 4,2,,
SB-30-SOM,2024-10-15 08:44:04+00:00,3V624D,120L,Sibiu,Romania,Strada Piața Unirii 4,2,,
SB-30-SOM,2024-10-15 08:52:10+00:00,UYY7,120L,Sibiu,Romania,Strada Constantin Noica 54,2,45.7901407,24.1516523
SB-30-SOM,2024-10-15 08:52:15+00:00,XSW3,120L,Sibiu,Romania,Strada Constantin Noica 54,2,45.7901407,24.1516523
SB-30-SOM,2024-10-15 08:52:27+00:00,KPWA,120L,Sibiu,Romania,Strada Constantin Noica 54,2,45.7901407,24.1516523
SB-30-SOM,2024-10-15 08:52:32+00:00,FA6J,120L,Sibiu,Romania,Strada Constantin Noica 54,2,45.7901407,24.1516523
SB-30-SOM,2024-10-15 08:53:13+00:00,GLGN,120L,Sibiu,Romania,Strada Constantin Noica 48,2,45.792954,24.1583762
SB-30-SOM,2024-10-15 08:54:40+00:00,QQAP,120L,Sibiu,Romania,Strada Ștefan cel Mare 3,2,45.7900074,24.1535937
SB-30-SOM,2024-10-15 08:54:47+00:00,G7FJ,120L,Sibiu,Romania,Strada Ștefan cel Mare 3 B,2,45.7893711,24.1744014
SB-30-SOM,2024-10-15 08:55:31+00:00,N67S,120L,Sibiu,Romania,Strada Ștefan cel Mare 7,2,45.7902093,24.1541273
SB-30-SOM,2024-10-15 08:55:32+00:00,G5QV,120L,Sibiu,Romania,Strada Ștefan cel Mare 7 A,2,45.7894789,24.1782807
SB-30-SOM,2024-10-15 08:55:49+00:00,G3LE,120L,Sibiu,Romania,Strada Ștefan cel Mare 7 C,2,45.7902093,24.1541273
SB-30-SOM,2024-10-15 08:55:54+00:00,G2YI,120L,Sibiu,Romania,Strada Ștefan cel Mare 7 D,2,45.7893711,24.1744014
SB-30-SOM,2024-10-15 08:56:09+00:00,G2MC,120L,Sibiu,Romania,Strada Ștefan cel Mare 7 E,2,45.7893711,24.1744014
SB-30-SOM,2024-10-15 08:56:51+00:00,6W7P,120L,Sibiu,Romania,Strada Ștefan cel Mare 11,2,45.7902377,24.1546986
SB-30-SOM,2024-10-15 08:57:30+00:00,FYQD,120L,Sibiu,Romania,Strada Ștefan cel Mare 13 A,2,45.7896649,24.178675
SB-30-SOM,2024-10-15 08:57:32+00:00,5X5M,120L,Sibiu,Romania,Strada Ștefan cel Mare 15,2,45.7903928,24.1551959
SB-30-SOM,2024-10-15 08:57:46+00:00,65WS,120L,Sibiu,Romania,Strada Ștefan cel Mare 15,2,45.7903928,24.1551959
SB-30-SOM,2024-10-15 08:58:17+00:00,5ZYU,120L,Sibiu,Romania,Strada Ștefan cel Mare 15,2,45.7903928,24.1551959
SB-30-SOM,2024-10-15 08:58:30+00:00,FXZW,120L,Sibiu,Romania,Strada Ștefan cel Mare 17 A,2,45.7904315,24.1555818
SB-30-SOM,2024-10-15 08:58:58+00:00,FWEG,120L,Sibiu,Romania,Strada Ștefan cel Mare 17 C,2,45.7894789,24.1782807
SB-30-SOM,2024-10-15 08:58:59+00:00,FYNH,120L,Sibiu,Romania,Strada Ștefan cel Mare 17 B,2,45.7893711,24.1744014
SB-30-SOM,2024-10-15 09:00:23+00:00,CCPU,120L,Sibiu,Romania,Strada Ștefan cel Mare 21,2,45.7905615,24.1561625
SB-30-SOM,2024-10-15 09:00:52+00:00,FRNB,120L,Sibiu,Romania,Strada Ștefan cel Mare 25 B,2,45.789961,24.1652202
SB-30-SOM,2024-10-15 09:00:56+00:00,FT7Y,120L,Sibiu,Romania,Strada Ștefan cel Mare 25 A,2,45.7893711,24.1744014
SB-30-SOM,2024-10-15 09:01:31+00:00,AW4G,120L,Sibiu,Romania,Strada Ștefan cel Mare 23,2,45.789961,24.1652202
SB-30-SOM,2024-10-15 09:01:34+00:00,NZQI,120L,Sibiu,Romania,Strada Ștefan cel Mare 25,2,45.789961,24.1652202
SB-30-SOM,2024-10-15 09:02:31+00:00,CKFH5G,120L,Sibiu,Romania,Strada Ștefan cel Mare 25,2,45.789961,24.1652202
SB-30-SOM,2024-10-15 09:02:33+00:00,TEIH26,120L,Sibiu,Romania,Strada Ștefan cel Mare 25,2,45.789961,24.1652202
SB-30-SOM,2024-10-15 09:03:00+00:00,FPAB,120L,Sibiu,Romania,Strada Ștefan cel Mare 27 A,2,45.7893711,24.1744014
SB-30-SOM,2024-10-15 09:03:29+00:00,AFPX,120L,Sibiu,Romania,Strada Ștefan cel Mare 4,2,46.1525491,24.3348913
SB-30-SOM,2024-10-15 09:03:31+00:00,FOII,120L,Sibiu,Romania,Strada Ștefan cel Mare 4 A,2,45.7893711,24.1744014
SB-30-SOM,2024-10-15 09:59:19+00:00,35GWZ3,120L,Sibiu,Romania,Strada Ștefan cel Mare FN,2,45.7893711,24.1744014
SB-30-SOM,2024-10-15 10:02:35+00:00,3JPC,120L,Sibiu,Romania,Strada Ștefan cel Mare 166,2,45.7893711,24.1744014
SB-30-SOM,2024-10-15 10:02:38+00:00,JMFE,120L,Sibiu,Romania,Strada Ștefan cel Mare 166,2,45.7893711,24.1744014
SB-30-SOM,2024-10-15 10:03:13+00:00,INLF2G,240L,Sibiu,Romania,Strada Ștefan cel Mare 166,2,45.7893711,24.1744014
SB-30-SOM,2024-10-15 10:04:04+00:00,H2TG,120L,Sibiu,Romania,Strada Ștefan cel Mare 166,2,45.7893711,24.1744014
SB-30-SOM,2024-10-15 10:04:31+00:00,6ZAW,120L,Sibiu,Romania,Strada Ștefan cel Mare 166,2,45.7893711,24.1744014
SB-30-SOM,2024-10-15 10:15:02+00:00,4QKUNQ,240L,Sibiu,Romania,Strada Ștefan cel Mare 197,2,45.7915249,24.2095096
SB-30-SOM,2024-10-15 10:18:18+00:00,EKDT,120L,Sibiu,Romania,Strada Ștefan cel Mare FARA NR,2,,
SB-30-SOM,2024-10-15 10:27:13+00:00,IAUD,120L,Sibiu,Romania,Strada Ștefan cel Mare 197 A,2,45.7915249,24.2095096
SB-30-SOM,2024-10-15 10:43:55+00:00,R4WTEU,120L,Sibiu,Romania,Strada Ștefan cel Mare 152,2,45.7893711,24.1744014
SB-30-SOM,2024-10-15 10:54:12+00:00,NMLTD3,120L,Sibiu,Romania,Strada Ștefan cel Mare 30,2,45.789862,24.1620462
SB-30-SOM,2024-10-15 11:03:54+00:00,G5FQOZ,120L,Sibiu,Romania,Strada Ștefan cel Mare 154,2,45.7893711,24.1744014
SB-30-SOM,2024-10-15 11:07:51+00:00,5WP3P7,120L,Sibiu,Romania,Strada Ștefan cel Mare 154,2,45.7893711,24.1744014
SB-30-SOM,2024-10-15 11:09:33+00:00,TSPC,120L,Sibiu,Romania,Strada Ștefan cel Mare 154,2,45.7893711,24.1744014
SB-30-SOM,2024-10-15 11:14:18+00:00,7KPVEF,1.100L,Sibiu,Romania,Strada Ștefan cel Mare 156 A,2,45.7893711,24.1744014
SB-30-SOM,2024-10-15 11:15:30+00:00,2XBH6X,1.100L,Sibiu,Romania,Strada Ștefan cel Mare 156 A,2,45.7893711,24.1744014
SB-30-SOM,2024-10-15 11:16:21+00:00,KAN4FM,1.100L,Sibiu,Romania,Strada Ștefan cel Mare 156 A,2,45.7893711,24.1744014
SB-30-SOM,2024-10-15 11:17:48+00:00,SUQIZF,1.100L,Sibiu,Romania,Strada Ștefan cel Mare 156 A,2,45.7893711,24.1744014
SB-30-SOM,2024-10-15 11:35:09+00:00,OTBUCR,1.100L,Sibiu,Romania,Strada Ștefan cel Mare 156,2,45.7832502,24.1931793
SB-30-SOM,2024-10-15 11:35:44+00:00,J5ZR2S,1.100L,Sibiu,Romania,Strada Ștefan cel Mare 156,2,45.7832502,24.1931793
SB-30-SOM,2024-10-15 11:36:48+00:00,E7LF5S,1.100L,Sibiu,Romania,Strada Ștefan cel Mare 156,2,45.7832502,24.1931793
SB-30-SOM,2024-10-15 11:47:44+00:00,HZIOKD,120L,Sibiu,Romania,Strada Semaforului BL 15,2,45.7835528,24.1697854
SB-30-SOM,2024-10-15 11:49:55+00:00,R2STNH,120L,Sibiu,Romania,Strada Oncesti 10,2,45.7818363,24.1687033
SB-30-SOM,2024-10-15 11:50:44+00:00,ZOTG,120L,Sibiu,Romania,Strada Oncesti 5,2,45.7817688,24.1681622
SB-30-SOM,2024-10-15 11:51:05+00:00,6OLS,120L,Sibiu,Romania,Strada Oncesti 3,2,45.7817165,24.1679773
SB-30-SOM,2024-10-15 11:51:47+00:00,RYBY,120L,Sibiu,Romania,Strada Oncesti 1,2,45.7816892,24.1677535
SB-30-SOM,2024-10-15 11:53:24+00:00,QUMGAG,1.100L,Sibiu,Romania,Strada Semaforului 2,2,45.7835528,24.1697854
SB-30-SOM,2024-10-15 11:54:54+00:00,LGKG,120L,Sibiu,Romania,Strada Semaforului 4,2,45.7820397,24.1675347
SB-30-SOM,2024-10-15 11:57:30+00:00,PINFYG,120L,Sibiu,Romania,Strada Semaforului 7,2,45.7828241,24.1680621
SB-45-SOM,2024-10-15 03:24:16+00:00,OWQY,120L,Sibiu,Romania,Strada Avram Iancu 12 A,3,45.7982213,24.1535735
SB-45-SOM,2024-10-15 03:25:27+00:00,OYQE,120L,Sibiu,Romania,Strada Avram Iancu 13 A,3,45.7982213,24.1535735
SB-45-SOM,2024-10-15 03:25:30+00:00,OYZ4,120L,Sibiu,Romania,Strada Avram Iancu 13 A,3,45.7982213,24.1535735
SB-45-SOM,2024-10-15 03:25:35+00:00,6B5I,120L,Sibiu,Romania,Strada Avram Iancu 13,3,45.7984593,24.1534907
SB-45-SOM,2024-10-15 03:26:26+00:00,Y6KM,120L,Sibiu,Romania,Strada Avram Iancu 10,3,45.7978519,24.1535334
SB-45-SOM,2024-10-15 03:27:24+00:00,PAED,120L,Sibiu,Romania,Strada Avram Iancu 9 B,3,46.1394949,24.5235343
SB-45-SOM,2024-10-15 03:27:27+00:00,PAFF,120L,Sibiu,Romania,Strada Avram Iancu 9 A,3,45.7982213,24.1535735
SB-45-SOM,2024-10-15 03:27:53+00:00,PABD,120L,Sibiu,Romania,Strada Avram Iancu 9 C,3,45.7984221,24.152784
SB-45-SOM,2024-10-15 03:27:56+00:00,6VNM,120L,Sibiu,Romania,Strada Avram Iancu 9,3,45.7984221,24.152784
SB-45-SOM,2024-10-15 03:28:44+00:00,73FS,120L,Sibiu,Romania,Strada Avram Iancu 7,3,45.7983579,24.152585
SB-45-SOM,2024-10-15 03:28:57+00:00,FQWK,120L,Sibiu,Romania,Strada Avram Iancu 8,3,45.7977831,24.1532998
SB-45-SOM,2024-10-15 03:29:02+00:00,PBTE,120L,Sibiu,Romania,Strada Avram Iancu 8,3,45.7977831,24.1532998
SB-45-SOM,2024-10-15 03:29:42+00:00,DNFC,120L,Sibiu,Romania,Strada Avram Iancu 5,3,45.7980458,24.1526052
SB-45-SOM,2024-10-15 03:29:54+00:00,632O,120L,Sibiu,Romania,Strada Avram Iancu 5,3,45.7980458,24.1526052
SB-45-SOM,2024-10-15 03:29:58+00:00,6EFC,120L,Sibiu,Romania,Strada Avram Iancu 6,3,45.7976769,24.1529228
SB-45-SOM,2024-10-15 03:31:07+00:00,O7HX,120L,Sibiu,Romania,Piața Mare (),3,45.7967771,24.1518256
SB-45-SOM,2024-10-15 03:31:11+00:00,GFIUQ4,120L,Sibiu,Romania,Strada Avram Iancu 1,3,46.1607296,24.3557714
SB-45-SOM,2024-10-15 03:33:37+00:00,GSIDPB,240L,Sibiu,Romania,Piața Mare 16,3,45.7971993,24.1525212
SB-45-SOM,2024-10-15 03:34:28+00:00,EF55AH,1.100L,Sibiu,Romania,Piața Mare 16,3,45.7971993,24.1525212
SB-45-SOM,2024-10-15 03:35:34+00:00,F4OF6F,240L,Sibiu,Romania,Piața Mare 14,3,45.7969654,24.1526428
SB-45-SOM,2024-10-15 03:35:37+00:00,FHKIOX,240L,Sibiu,Romania,Piața Mare 14,3,45.7969654,24.1526428
SB-45-SOM,2024-10-15 03:38:12+00:00,ALEZ,240L,Sibiu,Romania,Strada G-ral Gheorghe Magheru 1,3,,
SB-45-SOM,2024-10-15 03:38:42+00:00,OREE,120L,Sibiu,Romania,Strada G-ral Gheorghe Magheru 4,3,,
SB-45-SOM,2024-10-15 03:39:16+00:00,CKBYOO,120L,Sibiu,Romania,Strada G-ral Gheorghe Magheru 2,3,,
SB-45-SOM,2024-10-15 03:39:19+00:00,W4NG,120L,Sibiu,Romania,Piața Mare 10,3,45.7960274,24.1527193
SB-45-SOM,2024-10-15 03:40:31+00:00,R7EWOS,240L,Sibiu,Romania,Piata mare 10,3,45.7960274,24.1527193
SB-45-SOM,2024-10-15 03:41:39+00:00,GWMTJB,240L,Sibiu,Romania,piața mare 11,3,45.7961773,24.1526508
SB-45-SOM,2024-10-15 03:42:31+00:00,JEZC,120L,Sibiu,Romania,Piața Mare 9 C,3,45.7959664,24.1524966
SB-45-SOM,2024-10-15 03:47:40+00:00,UUJUCY,1.100L,Sibiu,Romania,Strada Arhivelor 1,3,45.7958401,24.152083
SB-45-SOM,2024-10-15 03:48:20+00:00,YHGA,1.100L,Sibiu,Romania,Strada Arhivelor 1,3,45.7958401,24.152083
SB-45-SOM,2024-10-15 03:51:11+00:00,D4XT,240L,Sibiu,Romania,Strada Nicolae Bălcescu 1,3,45.7955925,24.1516828
SB-45-SOM,2024-10-15 03:51:17+00:00,2GHMIL,240L,Sibiu,Romania,Strada Nicolae Bălcescu 1,3,45.7955925,24.1516828
SB-45-SOM,2024-10-15 03:53:08+00:00,XMDUYK,120L,Sibiu,Romania,Strada Nicolae Bălcescu 1,3,45.7955925,24.1516828
SB-45-SOM,2024-10-15 03:53:11+00:00,CPLKJX,120L,Sibiu,Romania,Strada Nicolae Bălcescu 3,3,45.7954586,24.1515189
SB-45-SOM,2024-10-15 03:54:07+00:00,Z65N,120L,Sibiu,Romania,Strada Nicolae Bălcescu 5,3,45.7953874,24.1513102
SB-45-SOM,2024-10-15 03:54:58+00:00,4UFQ,120L,Sibiu,Romania,Strada Nicolae Bălcescu 7,3,45.7952114,24.1511044
SB-45-SOM,2024-10-15 03:55:43+00:00,J7WC7W,240L,Sibiu,Romania,Strada Nicolae Bălcescu 9,3,45.7951865,24.1510352
SB-45-SOM,2024-10-15 04:01:18+00:00,AFXGZC,1.100L,Sibiu,Romania,Strada Nicolae Bălcescu 6,3,45.7952715,24.1503918
SB-45-SOM,2024-10-15 04:03:15+00:00,5YJ5US,120L,Sibiu,Romania,Strada Alexandru Papiu Ilarian 2,3,46.1723469,24.3594364
SB-45-SOM,2024-10-15 04:03:17+00:00,7Z5OJV,120L,Sibiu,Romania,Strada Alexandru Papiu Ilarian 2,3,46.1723469,24.3594364
SB-45-SOM,2024-10-15 04:03:49+00:00,3BSO,120L,Sibiu,Romania,Strada Nicolae Bălcescu 15,3,45.6726042,24.2639281
SB-45-SOM,2024-10-15 04:05:43+00:00,JOYK,240L,Sibiu,Romania,Strada Nicolae Bălcescu 14,3,45.7946778,24.150133
SB-45-SOM,2024-10-15 04:05:48+00:00,SRWL,120L,Sibiu,Romania,Strada Nicolae Bălcescu 14,3,45.7946778,24.150133
SB-45-SOM,2024-10-15 04:06:35+00:00,GP43,240L,Sibiu,Romania,Strada Nicolae Bălcescu 17,3,45.7943247,24.1508804
SB-45-SOM,2024-10-15 04:08:22+00:00,Q7BX,120L,Sibiu,Romania,Strada Nicolae Bălcescu 20,3,45.7941953,24.1500038
SB-45-SOM,2024-10-15 04:08:26+00:00,LLYONC,240L,Sibiu,Romania,Strada Nicolae Bălcescu 20,3,45.7941953,24.1500038
SB-45-SOM,2024-10-15 04:12:51+00:00,4JT6V5,240L,Sibiu,Romania,Strada Nicolae Bălcescu 33,3,45.7936139,24.1503365
SB-45-SOM,2024-10-15 04:13:18+00:00,ICJFIE,240L,Sibiu,Romania,Strada Nicolae Bălcescu 28,3,45.7939862,24.1494805
SB-45-SOM,2024-10-15 04:15:36+00:00,AE5BTG,240L,Sibiu,Romania,Strada Nicolae Bălcescu 39,3,45.7933458,24.1501592
