uid,Id,Capacity,day,simulated_fill_level
347,SFGE,120L,-2,13.607790774666546
347,SFGE,120L,-3,11.401010877987847
347,SFGE,120L,-4,6.871037269607131
347,SFGE,120L,-5,3.8599160023031263
347,SFGE,120L,-6,0.0
347,SFGE,120L,-7,0.0
347,SFGE,120L,-8,0.0
347,SFGE,120L,-9,0.0
347,SFGE,120L,-10,0.0
347,SFGE,120L,-11,0.0
347,SFGE,120L,-12,0.0
347,SFGE,120L,-13,0.0
347,SFGE,120L,-14,0.0
347,SFGE,120L,-15,0.0
347,SFGE,120L,-16,0.0
347,SFGE,120L,-17,0.0
347,SFGE,120L,-18,0.0
347,SFGE,120L,-19,0.0
347,SFGE,120L,-20,0.0
347,SFGE,120L,-21,0.0
347,SFGE,120L,-22,0.0
347,SFGE,120L,-23,0.0
347,SFGE,120L,-24,0.0
347,SFGE,120L,-25,0.0
347,SFGE,120L,-26,0.0
347,SFGE,120L,-27,0.0
347,SFGE,120L,-28,0.0
347,SFGE,120L,-29,0.0
348,KPX2,120L,0,29.0
348,KPX2,120L,-1,21.967774254909244
348,KPX2,120L,-2,16.940691812202306
348,KPX2,120L,-3,14.661411801660094
348,KPX2,120L,-4,9.317193802158897
348,KPX2,120L,-5,7.643182258767656
348,KPX2,120L,-6,5.521454417189355
348,KPX2,120L,-7,0.8514894175580772
348,KPX2,120L,-8,0.0
348,KPX2,120L,-9,0.0
348,KPX2,120L,-10,0.0
348,KPX2,120L,-11,0.0
348,KPX2,120L,-12,0.0
348,KPX2,120L,-13,0.0
348,KPX2,120L,-14,0.0
348,KPX2,120L,-15,0.0
348,KPX2,120L,-16,0.0
348,KPX2,120L,-17,0.0
348,KPX2,120L,-18,0.0
348,KPX2,120L,-19,0.0
348,KPX2,120L,-20,0.0
348,KPX2,120L,-21,0.0
348,KPX2,120L,-22,0.0
348,KPX2,120L,-23,0.0
348,KPX2,120L,-24,0.0
348,KPX2,120L,-25,0.0
348,KPX2,120L,-26,0.0
348,KPX2,120L,-27,0.0
348,KPX2,120L,-28,0.0
348,KPX2,120L,-29,0.0
349,73OH,120L,0,37.0
349,73OH,120L,-1,31.536708211899484
349,73OH,120L,-2,27.332489663172264
349,73OH,120L,-3,24.546676752254633
349,73OH,120L,-4,22.204335792677206
349,73OH,120L,-5,18.15683841002444
349,73OH,120L,-6,15.078037058936971
349,73OH,120L,-7,8.992722557307067
349,73OH,120L,-8,6.67300658522255
349,73OH,120L,-9,1.671953646144448
349,73OH,120L,-10,0.0
349,73OH,120L,-11,0.0
349,73OH,120L,-12,0.0
349,73OH,120L,-13,0.0
349,73OH,120L,-14,0.0
349,73OH,120L,-15,0.0
349,73OH,120L,-16,0.0
349,73OH,120L,-17,0.0
349,73OH,120L,-18,0.0
349,73OH,120L,-19,0.0
349,73OH,120L,-20,0.0
349,73OH,120L,-21,0.0
349,73OH,120L,-22,0.0
349,73OH,120L,-23,0.0
349,73OH,120L,-24,0.0
349,73OH,120L,-25,0.0
349,73OH,120L,-26,0.0
349,73OH,120L,-27,0.0
349,73OH,120L,-28,0.0
349,73OH,120L,-29,0.0
350,PFO5,120L,0,50.0
350,PFO5,120L,-1,42.11601504891887
350,PFO5,120L,-2,36.90091396709345
350,PFO5,120L,-3,32.30265513364802
350,PFO5,120L,-4,28.811403094689126
350,PFO5,120L,-5,22.14384141701384
350,PFO5,120L,-6,18.509081205236743
350,PFO5,120L,-7,14.577381971046991
350,PFO5,120L,-8,10.992749996025326
350,PFO5,120L,-9,8.997950205901564
350,PFO5,120L,-10,2.5328077147873644
350,PFO5,120L,-11,0.0
350,PFO5,120L,-12,0.0
350,PFO5,120L,-13,0.0
350,PFO5,120L,-14,0.0
350,PFO5,120L,-15,0.0
350,PFO5,120L,-16,0.0
350,PFO5,120L,-17,0.0
350,PFO5,120L,-18,0.0
350,PFO5,120L,-19,0.0
350,PFO5,120L,-20,0.0
350,PFO5,120L,-21,0.0
350,PFO5,120L,-22,0.0
350,PFO5,120L,-23,0.0
350,PFO5,120L,-24,0.0
350,PFO5,120L,-25,0.0
350,PFO5,120L,-26,0.0
350,PFO5,120L,-27,0.0
350,PFO5,120L,-28,0.0
350,PFO5,120L,-29,0.0
351,NLVP,120L,0,53.0
351,NLVP,120L,-1,47.2291826000604
351,NLVP,120L,-2,44.249841623409296
351,NLVP,120L,-3,43.226588286093026
351,NLVP,120L,-4,39.42976502727497
351,NLVP,120L,-5,35.50296255014994
351,NLVP,120L,-6,29.010458955746905
351,NLVP,120L,-7,24.39002676319744
351,NLVP,120L,-8,18.628691021771935
351,NLVP,120L,-9,15.505758267034892
351,NLVP,120L,-10,10.742305186520749
351,NLVP,120L,-11,3.596001853867084
351,NLVP,120L,-12,0.0
351,NLVP,120L,-13,0.0
351,NLVP,120L,-14,0.0
351,NLVP,120L,-15,0.0
351,NLVP,120L,-16,0.0
351,NLVP,120L,-17,0.0
351,NLVP,120L,-18,0.0
351,NLVP,120L,-19,0.0
351,NLVP,120L,-20,0.0
351,NLVP,120L,-21,0.0
351,NLVP,120L,-22,0.0
351,NLVP,120L,-23,0.0
351,NLVP,120L,-24,0.0
351,NLVP,120L,-25,0.0
351,NLVP,120L,-26,0.0
351,NLVP,120L,-27,0.0
351,NLVP,120L,-28,0.0
351,NLVP,120L,-29,0.0
352,6GCFNF,120L,0,7.0
352,6GCFNF,120L,-1,3.0987235862696965
352,6GCFNF,120L,-2,0.0
352,6GCFNF,120L,-3,0.0
352,6GCFNF,120L,-4,0.0
352,6GCFNF,120L,-5,0.0
352,6GCFNF,120L,-6,0.0
352,6GCFNF,120L,-7,0.0
352,6GCFNF,120L,-8,0.0
352,6GCFNF,120L,-9,0.0
352,6GCFNF,120L,-10,0.0
352,6GCFNF,120L,-11,0.0
352,6GCFNF,120L,-12,0.0
352,6GCFNF,120L,-13,0.0
352,6GCFNF,120L,-14,0.0
352,6GCFNF,120L,-15,0.0
352,6GCFNF,120L,-16,0.0
352,6GCFNF,120L,-17,0.0
352,6GCFNF,120L,-18,0.0
352,6GCFNF,120L,-19,0.0
352,6GCFNF,120L,-20,0.0
352,6GCFNF,120L,-21,0.0
352,6GCFNF,120L,-22,0.0
352,6GCFNF,120L,-23,0.0
352,6GCFNF,120L,-24,0.0
352,6GCFNF,120L,-25,0.0
352,6GCFNF,120L,-26,0.0
352,6GCFNF,120L,-27,0.0
352,6GCFNF,120L,-28,0.0
352,6GCFNF,120L,-29,0.0
353,SREA,120L,0,26.0
353,SREA,120L,-1,19.548884952800005
353,SREA,120L,-2,14.9682609665658
353,SREA,120L,-3,11.982000514224746
353,SREA,120L,-4,8.313415375959462
353,SREA,120L,-5,6.240107041345024
353,SREA,120L,-6,3.6971257139661557
353,SREA,120L,-7,0.47122958497327483
353,SREA,120L,-8,0.0
353,SREA,120L,-9,0.0
353,SREA,120L,-10,0.0
353,SREA,120L,-11,0.0
353,SREA,120L,-12,0.0
353,SREA,120L,-13,0.0
353,SREA,120L,-14,0.0
353,SREA,120L,-15,0.0
353,SREA,120L,-16,0.0
353,SREA,120L,-17,0.0
353,SREA,120L,-18,0.0
353,SREA,120L,-19,0.0
353,SREA,120L,-20,0.0
353,SREA,120L,-21,0.0
353,SREA,120L,-22,0.0
353,SREA,120L,-23,0.0
353,SREA,120L,-24,0.0
353,SREA,120L,-25,0.0
353,SREA,120L,-26,0.0
353,SREA,120L,-27,0.0
353,SREA,120L,-28,0.0
353,SREA,120L,-29,0.0
354,FFEGF2,120L,0,26.0
354,FFEGF2,120L,-1,22.045820535700873
354,FFEGF2,120L,-2,15.128471858771526
354,FFEGF2,120L,-3,8.768334094884816
354,FFEGF2,120L,-4,2.215010172515592
354,FFEGF2,120L,-5,0.0
354,FFEGF2,120L,-6,0.0
354,FFEGF2,120L,-7,0.0
354,FFEGF2,120L,-8,0.0
354,FFEGF2,120L,-9,0.0
354,FFEGF2,120L,-10,0.0
354,FFEGF2,120L,-11,0.0
354,FFEGF2,120L,-12,0.0
354,FFEGF2,120L,-13,0.0
354,FFEGF2,120L,-14,0.0
354,FFEGF2,120L,-15,0.0
354,FFEGF2,120L,-16,0.0
354,FFEGF2,120L,-17,0.0
354,FFEGF2,120L,-18,0.0
354,FFEGF2,120L,-19,0.0
354,FFEGF2,120L,-20,0.0
354,FFEGF2,120L,-21,0.0
354,FFEGF2,120L,-22,0.0
354,FFEGF2,120L,-23,0.0
354,FFEGF2,120L,-24,0.0
354,FFEGF2,120L,-25,0.0
354,FFEGF2,120L,-26,0.0
354,FFEGF2,120L,-27,0.0
354,FFEGF2,120L,-28,0.0
354,FFEGF2,120L,-29,0.0
355,GA42ZD,240L,0,97.0
355,GA42ZD,240L,-1,91.910362007199
355,GA42ZD,240L,-2,89.56494746726104
355,GA42ZD,240L,-3,81.53063579969184
355,GA42ZD,240L,-4,77.80834924363872
355,GA42ZD,240L,-5,73.9625893810331
355,GA42ZD,240L,-6,68.95136349014176
355,GA42ZD,240L,-7,63.88047646292368
355,GA42ZD,240L,-8,59.03471792947833
355,GA42ZD,240L,-9,53.86220358218178
355,GA42ZD,240L,-10,49.815502438053876
355,GA42ZD,240L,-11,44.725205191637535
355,GA42ZD,240L,-12,39.002865950048566
355,GA42ZD,240L,-13,35.9285094692561
355,GA42ZD,240L,-14,33.186954031014324
355,GA42ZD,240L,-15,28.759280718813606
355,GA42ZD,240L,-16,23.211047101575694
355,GA42ZD,240L,-17,15.580568705641156
355,GA42ZD,240L,-18,11.281842213393636
355,GA42ZD,240L,-19,5.867559108891314
355,GA42ZD,240L,-20,0.0
355,GA42ZD,240L,-21,0.0
355,GA42ZD,240L,-22,0.0
355,GA42ZD,240L,-23,0.0
355,GA42ZD,240L,-24,0.0
355,GA42ZD,240L,-25,0.0
355,GA42ZD,240L,-26,0.0
355,GA42ZD,240L,-27,0.0
355,GA42ZD,240L,-28,0.0
355,GA42ZD,240L,-29,0.0
356,QFJ3V5,120L,0,20.0
356,QFJ3V5,120L,-1,20.43774364019124
356,QFJ3V5,120L,-2,17.105695911686
356,QFJ3V5,120L,-3,12.249435669847813
356,QFJ3V5,120L,-4,8.081413127952642
356,QFJ3V5,120L,-5,6.074568628043486
356,QFJ3V5,120L,-6,0.7704712655425974
356,QFJ3V5,120L,-7,0.0
356,QFJ3V5,120L,-8,0.0
356,QFJ3V5,120L,-9,0.0
356,QFJ3V5,120L,-10,0.0
356,QFJ3V5,120L,-11,0.0
356,QFJ3V5,120L,-12,0.0
356,QFJ3V5,120L,-13,0.0
356,QFJ3V5,120L,-14,0.0
356,QFJ3V5,120L,-15,0.0
356,QFJ3V5,120L,-16,0.0
356,QFJ3V5,120L,-17,0.0
356,QFJ3V5,120L,-18,0.0
356,QFJ3V5,120L,-19,0.0
356,QFJ3V5,120L,-20,0.0
356,QFJ3V5,120L,-21,0.0
356,QFJ3V5,120L,-22,0.0
356,QFJ3V5,120L,-23,0.0
356,QFJ3V5,120L,-24,0.0
356,QFJ3V5,120L,-25,0.0
356,QFJ3V5,120L,-26,0.0
356,QFJ3V5,120L,-27,0.0
356,QFJ3V5,120L,-28,0.0
356,QFJ3V5,120L,-29,0.0
357,JHNZBA,120L,0,29.0
357,JHNZBA,120L,-1,24.12980781769872
357,JHNZBA,120L,-2,20.241171038652855
357,JHNZBA,120L,-3,12.052627057721782
357,JHNZBA,120L,-4,8.046581263692167
357,JHNZBA,120L,-5,2.1236576136474756
357,JHNZBA,120L,-6,0.0
357,JHNZBA,120L,-7,0.0
357,JHNZBA,120L,-8,0.0
357,JHNZBA,120L,-9,0.0
357,JHNZBA,120L,-10,0.0
357,JHNZBA,120L,-11,0.0
357,JHNZBA,120L,-12,0.0
357,JHNZBA,120L,-13,0.0
357,JHNZBA,120L,-14,0.0
357,JHNZBA,120L,-15,0.0
357,JHNZBA,120L,-16,0.0
357,JHNZBA,120L,-17,0.0
357,JHNZBA,120L,-18,0.0
357,JHNZBA,120L,-19,0.0
357,JHNZBA,120L,-20,0.0
357,JHNZBA,120L,-21,0.0
357,JHNZBA,120L,-22,0.0
357,JHNZBA,120L,-23,0.0
357,JHNZBA,120L,-24,0.0
357,JHNZBA,120L,-25,0.0
357,JHNZBA,120L,-26,0.0
357,JHNZBA,120L,-27,0.0
357,JHNZBA,120L,-28,0.0
357,JHNZBA,120L,-29,0.0
358,VNTZOL,1.100L,0,96.0
358,VNTZOL,1.100L,-1,87.77860391064661
358,VNTZOL,1.100L,-2,82.43683404715829
358,VNTZOL,1.100L,-3,75.41522282457467
358,VNTZOL,1.100L,-4,68.21769457864171
358,VNTZOL,1.100L,-5,61.00311749455765
358,VNTZOL,1.100L,-6,55.57222200085005
358,VNTZOL,1.100L,-7,50.51519793735401
358,VNTZOL,1.100L,-8,41.61844663971207
358,VNTZOL,1.100L,-9,34.12894431172445
358,VNTZOL,1.100L,-10,25.169780702345346
358,VNTZOL,1.100L,-11,16.95599289104272
358,VNTZOL,1.100L,-12,11.083926909979958
358,VNTZOL,1.100L,-13,2.3150515428697513
358,VNTZOL,1.100L,-14,0.0
358,VNTZOL,1.100L,-15,0.0
358,VNTZOL,1.100L,-16,0.0
358,VNTZOL,1.100L,-17,0.0
358,VNTZOL,1.100L,-18,0.0
358,VNTZOL,1.100L,-19,0.0
358,VNTZOL,1.100L,-20,0.0
358,VNTZOL,1.100L,-21,0.0
358,VNTZOL,1.100L,-22,0.0
358,VNTZOL,1.100L,-23,0.0
358,VNTZOL,1.100L,-24,0.0
358,VNTZOL,1.100L,-25,0.0
358,VNTZOL,1.100L,-26,0.0
358,VNTZOL,1.100L,-27,0.0
358,VNTZOL,1.100L,-28,0.0
358,VNTZOL,1.100L,-29,0.0
359,VJAJJ3,1.100L,0,27.0
359,VJAJJ3,1.100L,-1,14.832561323518059
359,VJAJJ3,1.100L,-2,9.651620202079915
359,VJAJJ3,1.100L,-3,0.49749497894559513
359,VJAJJ3,1.100L,-4,0.0
359,VJAJJ3,1.100L,-5,0.0
359,VJAJJ3,1.100L,-6,0.0
359,VJAJJ3,1.100L,-7,0.0
359,VJAJJ3,1.100L,-8,0.0
359,VJAJJ3,1.100L,-9,0.0
359,VJAJJ3,1.100L,-10,0.0
359,VJAJJ3,1.100L,-11,0.0
359,VJAJJ3,1.100L,-12,0.0
359,VJAJJ3,1.100L,-13,0.0
359,VJAJJ3,1.100L,-14,0.0
359,VJAJJ3,1.100L,-15,0.0
359,VJAJJ3,1.100L,-16,0.0
359,VJAJJ3,1.100L,-17,0.0
359,VJAJJ3,1.100L,-18,0.0
359,VJAJJ3,1.100L,-19,0.0
359,VJAJJ3,1.100L,-20,0.0
359,VJAJJ3,1.100L,-21,0.0
359,VJAJJ3,1.100L,-22,0.0
359,VJAJJ3,1.100L,-23,0.0
359,VJAJJ3,1.100L,-24,0.0
359,VJAJJ3,1.100L,-25,0.0
359,VJAJJ3,1.100L,-26,0.0
359,VJAJJ3,1.100L,-27,0.0
359,VJAJJ3,1.100L,-28,0.0
359,VJAJJ3,1.100L,-29,0.0
360,BLANMG,120L,0,63.0
360,BLANMG,120L,-1,59.15083336194646
360,BLANMG,120L,-2,53.57783044838776
360,BLANMG,120L,-3,51.99092317511915
360,BLANMG,120L,-4,49.1370282246459
360,BLANMG,120L,-5,42.23306008703865
360,BLANMG,120L,-6,37.472932310086605
360,BLANMG,120L,-7,30.673854449372048
360,BLANMG,120L,-8,25.82350115208885
360,BLANMG,120L,-9,19.45380434490057
360,BLANMG,120L,-10,12.073117251816647
360,BLANMG,120L,-11,7.698991141251
360,BLANMG,120L,-12,4.842422745016728
360,BLANMG,120L,-13,0.0
360,BLANMG,120L,-14,0.0
360,BLANMG,120L,-15,0.0
360,BLANMG,120L,-16,0.0
360,BLANMG,120L,-17,0.0
360,BLANMG,120L,-18,0.0
360,BLANMG,120L,-19,0.0
360,BLANMG,120L,-20,0.0
360,BLANMG,120L,-21,0.0
360,BLANMG,120L,-22,0.0
360,BLANMG,120L,-23,0.0
360,BLANMG,120L,-24,0.0
360,BLANMG,120L,-25,0.0
360,BLANMG,120L,-26,0.0
360,BLANMG,120L,-27,0.0
360,BLANMG,120L,-28,0.0
360,BLANMG,120L,-29,0.0
361,GPB5EF,240L,0,96.0
361,GPB5EF,240L,-1,90.06864479613064
361,GPB5EF,240L,-2,86.5564712857951
361,GPB5EF,240L,-3,82.11086710765136
361,GPB5EF,240L,-4,74.63934208682154
361,GPB5EF,240L,-5,71.16655458104279
361,GPB5EF,240L,-6,66.92347772869232
361,GPB5EF,240L,-7,62.565455148746885
361,GPB5EF,240L,-8,56.64107074522325
361,GPB5EF,240L,-9,47.9491421113585
361,GPB5EF,240L,-10,44.75556598804323
361,GPB5EF,240L,-11,42.22199324601031
361,GPB5EF,240L,-12,34.72568062037415
361,GPB5EF,240L,-13,28.840249729329052
361,GPB5EF,240L,-14,23.44104205836391
361,GPB5EF,240L,-15,14.812975870131906
361,GPB5EF,240L,-16,10.984459634854778
361,GPB5EF,240L,-17,4.628720102316381
361,GPB5EF,240L,-18,0.9978289193534695
361,GPB5EF,240L,-19,0.0
361,GPB5EF,240L,-20,0.0
361,GPB5EF,240L,-21,0.0
361,GPB5EF,240L,-22,0.0
361,GPB5EF,240L,-23,0.0
361,GPB5EF,240L,-24,0.0
361,GPB5EF,240L,-25,0.0
361,GPB5EF,240L,-26,0.0
361,GPB5EF,240L,-27,0.0
361,GPB5EF,240L,-28,0.0
361,GPB5EF,240L,-29,0.0
362,GEUSVG,120L,0,68.0
362,GEUSVG,120L,-1,62.67265685532664
362,GEUSVG,120L,-2,58.673260464508346
362,GEUSVG,120L,-3,58.06805122917693
362,GEUSVG,120L,-4,53.837083231188934
362,GEUSVG,120L,-5,46.09232020241932
362,GEUSVG,120L,-6,41.35108677507569
362,GEUSVG,120L,-7,34.46043050547675
362,GEUSVG,120L,-8,29.765390876025855
362,GEUSVG,120L,-9,24.477041623797863
362,GEUSVG,120L,-10,18.394855588758848
362,GEUSVG,120L,-11,11.94874774233807
362,GEUSVG,120L,-12,7.052557719284435
362,GEUSVG,120L,-13,3.671547242085448
362,GEUSVG,120L,-14,0.0
362,GEUSVG,120L,-15,0.0
362,GEUSVG,120L,-16,0.0
362,GEUSVG,120L,-17,0.0
362,GEUSVG,120L,-18,0.0
362,GEUSVG,120L,-19,0.0
362,GEUSVG,120L,-20,0.0
362,GEUSVG,120L,-21,0.0
362,GEUSVG,120L,-22,0.0
362,GEUSVG,120L,-23,0.0
362,GEUSVG,120L,-24,0.0
362,GEUSVG,120L,-25,0.0
362,GEUSVG,120L,-26,0.0
362,GEUSVG,120L,-27,0.0
362,GEUSVG,120L,-28,0.0
362,GEUSVG,120L,-29,0.0
363,JQ7I,120L,0,60.0
363,JQ7I,120L,-1,55.98485184596925
363,JQ7I,120L,-2,47.28477330582721
363,JQ7I,120L,-3,42.74793471529395
363,JQ7I,120L,-4,38.08915846445518
363,JQ7I,120L,-5,33.51584360319038
363,JQ7I,120L,-6,30.61485533115341
363,JQ7I,120L,-7,24.426779842592293
363,JQ7I,120L,-8,18.872977213556872
363,JQ7I,120L,-9,12.834698620223966
363,JQ7I,120L,-10,7.296981318326532
363,JQ7I,120L,-11,2.0884808916377158
363,JQ7I,120L,-12,0.0
363,JQ7I,120L,-13,0.0
363,JQ7I,120L,-14,0.0
363,JQ7I,120L,-15,0.0
363,JQ7I,120L,-16,0.0
363,JQ7I,120L,-17,0.0
363,JQ7I,120L,-18,0.0
363,JQ7I,120L,-19,0.0
363,JQ7I,120L,-20,0.0
363,JQ7I,120L,-21,0.0
363,JQ7I,120L,-22,0.0
363,JQ7I,120L,-23,0.0
363,JQ7I,120L,-24,0.0
363,JQ7I,120L,-25,0.0
363,JQ7I,120L,-26,0.0
363,JQ7I,120L,-27,0.0
363,JQ7I,120L,-28,0.0
363,JQ7I,120L,-29,0.0
364,AETM2M,120L,0,47.0
364,AETM2M,120L,-1,42.93662783377198
364,AETM2M,120L,-2,40.09772038169766
364,AETM2M,120L,-3,35.511928509139175
364,AETM2M,120L,-4,32.25689392616485
364,AETM2M,120L,-5,22.878402932132975
364,AETM2M,120L,-6,19.588117953788796
364,AETM2M,120L,-7,11.758716009827067
364,AETM2M,120L,-8,8.794822686632589
364,AETM2M,120L,-9,5.44919262649857
364,AETM2M,120L,-10,0.0
364,AETM2M,120L,-11,0.0
364,AETM2M,120L,-12,0.0
364,AETM2M,120L,-13,0.0
364,AETM2M,120L,-14,0.0
364,AETM2M,120L,-15,0.0
364,AETM2M,120L,-16,0.0
364,AETM2M,120L,-17,0.0
364,AETM2M,120L,-18,0.0
364,AETM2M,120L,-19,0.0
364,AETM2M,120L,-20,0.0
364,AETM2M,120L,-21,0.0
364,AETM2M,120L,-22,0.0
364,AETM2M,120L,-23,0.0
364,AETM2M,120L,-24,0.0
364,AETM2M,120L,-25,0.0
364,AETM2M,120L,-26,0.0
364,AETM2M,120L,-27,0.0
364,AETM2M,120L,-28,0.0
364,AETM2M,120L,-29,0.0
365,TKPOGB,120L,0,18.0
365,TKPOGB,120L,-1,14.618800626655576
365,TKPOGB,120L,-2,11.734406646135088
365,TKPOGB,120L,-3,4.8009765715853705
365,TKPOGB,120L,-4,0.0
365,TKPOGB,120L,-5,0.0
365,TKPOGB,120L,-6,0.0
365,TKPOGB,120L,-7,0.0
365,TKPOGB,120L,-8,0.0
365,TKPOGB,120L,-9,0.0
365,TKPOGB,120L,-10,0.0
365,TKPOGB,120L,-11,0.0
365,TKPOGB,120L,-12,0.0
365,TKPOGB,120L,-13,0.0
365,TKPOGB,120L,-14,0.0
365,TKPOGB,120L,-15,0.0
365,TKPOGB,120L,-16,0.0
365,TKPOGB,120L,-17,0.0
365,TKPOGB,120L,-18,0.0
365,TKPOGB,120L,-19,0.0
365,TKPOGB,120L,-20,0.0
365,TKPOGB,120L,-21,0.0
365,TKPOGB,120L,-22,0.0
365,TKPOGB,120L,-23,0.0
365,TKPOGB,120L,-24,0.0
365,TKPOGB,120L,-25,0.0
365,TKPOGB,120L,-26,0.0
365,TKPOGB,120L,-27,0.0
365,TKPOGB,120L,-28,0.0
365,TKPOGB,120L,-29,0.0
366,X5LVA3,120L,0,3.0
366,X5LVA3,120L,-1,0.0
366,X5LVA3,120L,-2,0.0
366,X5LVA3,120L,-3,0.0
366,X5LVA3,120L,-4,0.0
366,X5LVA3,120L,-5,0.0
366,X5LVA3,120L,-6,0.0
366,X5LVA3,120L,-7,0.0
366,X5LVA3,120L,-8,0.0
366,X5LVA3,120L,-9,0.0
366,X5LVA3,120L,-10,0.0
366,X5LVA3,120L,-11,0.0
366,X5LVA3,120L,-12,0.0
366,X5LVA3,120L,-13,0.0
366,X5LVA3,120L,-14,0.0
366,X5LVA3,120L,-15,0.0
366,X5LVA3,120L,-16,0.0
366,X5LVA3,120L,-17,0.0
366,X5LVA3,120L,-18,0.0
366,X5LVA3,120L,-19,0.0
366,X5LVA3,120L,-20,0.0
366,X5LVA3,120L,-21,0.0
366,X5LVA3,120L,-22,0.0
366,X5LVA3,120L,-23,0.0
366,X5LVA3,120L,-24,0.0
366,X5LVA3,120L,-25,0.0
366,X5LVA3,120L,-26,0.0
366,X5LVA3,120L,-27,0.0
366,X5LVA3,120L,-28,0.0
366,X5LVA3,120L,-29,0.0
367,KZ5MXH,120L,0,34.0
367,KZ5MXH,120L,-1,28.877336609330396
367,KZ5MXH,120L,-2,20.864588704886735
367,KZ5MXH,120L,-3,15.870565404595977
367,KZ5MXH,120L,-4,15.097530376157836
367,KZ5MXH,120L,-5,13.183355032794672
367,KZ5MXH,120L,-6,10.001773957629329
367,KZ5MXH,120L,-7,6.600410083369362
367,KZ5MXH,120L,-8,4.548374338598289
367,KZ5MXH,120L,-9,3.1688169346347363
367,KZ5MXH,120L,-10,0.0
367,KZ5MXH,120L,-11,0.0
367,KZ5MXH,120L,-12,0.0
367,KZ5MXH,120L,-13,0.0
367,KZ5MXH,120L,-14,0.0
367,KZ5MXH,120L,-15,0.0
367,KZ5MXH,120L,-16,0.0
367,KZ5MXH,120L,-17,0.0
367,KZ5MXH,120L,-18,0.0
367,KZ5MXH,120L,-19,0.0
367,KZ5MXH,120L,-20,0.0
367,KZ5MXH,120L,-21,0.0
367,KZ5MXH,120L,-22,0.0
367,KZ5MXH,120L,-23,0.0
367,KZ5MXH,120L,-24,0.0
367,KZ5MXH,120L,-25,0.0
367,KZ5MXH,120L,-26,0.0
367,KZ5MXH,120L,-27,0.0
367,KZ5MXH,120L,-28,0.0
367,KZ5MXH,120L,-29,0.0
368,BUF4AK,120L,0,63.0
368,BUF4AK,120L,-1,59.365164221344884
368,BUF4AK,120L,-2,56.83452494848038
368,BUF4AK,120L,-3,52.02639369466883
368,BUF4AK,120L,-4,47.277594078017074
368,BUF4AK,120L,-5,44.64990699165486
368,BUF4AK,120L,-6,38.83328508174695
368,BUF4AK,120L,-7,33.267953382220306
368,BUF4AK,120L,-8,26.978198642148072
368,BUF4AK,120L,-9,22.913815871151606
368,BUF4AK,120L,-10,21.644507064455407
368,BUF4AK,120L,-11,20.21624065827734
368,BUF4AK,120L,-12,13.924278101657073
368,BUF4AK,120L,-13,9.076940616431502
368,BUF4AK,120L,-14,4.681513935227031
368,BUF4AK,120L,-15,1.6305309283057223
368,BUF4AK,120L,-16,0.0
368,BUF4AK,120L,-17,0.0
368,BUF4AK,120L,-18,0.0
368,BUF4AK,120L,-19,0.0
368,BUF4AK,120L,-20,0.0
368,BUF4AK,120L,-21,0.0
368,BUF4AK,120L,-22,0.0
368,BUF4AK,120L,-23,0.0
368,BUF4AK,120L,-24,0.0
368,BUF4AK,120L,-25,0.0
368,BUF4AK,120L,-26,0.0
368,BUF4AK,120L,-27,0.0
368,BUF4AK,120L,-28,0.0
368,BUF4AK,120L,-29,0.0
369,GWASFK,120L,0,48.0
369,GWASFK,120L,-1,45.156502588989525
369,GWASFK,120L,-2,41.98287711836757
369,GWASFK,120L,-3,38.25242286596337
369,GWASFK,120L,-4,35.661105724267316
369,GWASFK,120L,-5,30.77993478433948
369,GWASFK,120L,-6,24.489638378263887
369,GWASFK,120L,-7,20.040562109457028
369,GWASFK,120L,-8,18.07994165789981
369,GWASFK,120L,-9,13.035833592572144
369,GWASFK,120L,-10,9.605239752075951
369,GWASFK,120L,-11,8.179145117524351
369,GWASFK,120L,-12,2.6604307222787464
369,GWASFK,120L,-13,0.0
369,GWASFK,120L,-14,0.0
369,GWASFK,120L,-15,0.0
369,GWASFK,120L,-16,0.0
369,GWASFK,120L,-17,0.0
369,GWASFK,120L,-18,0.0
369,GWASFK,120L,-19,0.0
369,GWASFK,120L,-20,0.0
369,GWASFK,120L,-21,0.0
369,GWASFK,120L,-22,0.0
369,GWASFK,120L,-23,0.0
369,GWASFK,120L,-24,0.0
369,GWASFK,120L,-25,0.0
369,GWASFK,120L,-26,0.0
369,GWASFK,120L,-27,0.0
369,GWASFK,120L,-28,0.0
369,GWASFK,120L,-29,0.0
370,VMOKD2,1.100L,0,16.0
370,VMOKD2,1.100L,-1,8.761669981624385
370,VMOKD2,1.100L,-2,0.0
370,VMOKD2,1.100L,-3,0.0
370,VMOKD2,1.100L,-4,0.0
370,VMOKD2,1.100L,-5,0.0
370,VMOKD2,1.100L,-6,0.0
370,VMOKD2,1.100L,-7,0.0
370,VMOKD2,1.100L,-8,0.0
370,VMOKD2,1.100L,-9,0.0
370,VMOKD2,1.100L,-10,0.0
370,VMOKD2,1.100L,-11,0.0
370,VMOKD2,1.100L,-12,0.0
370,VMOKD2,1.100L,-13,0.0
370,VMOKD2,1.100L,-14,0.0
370,VMOKD2,1.100L,-15,0.0
370,VMOKD2,1.100L,-16,0.0
370,VMOKD2,1.100L,-17,0.0
370,VMOKD2,1.100L,-18,0.0
370,VMOKD2,1.100L,-19,0.0
